9.145468037592624836e-06,-3.287547813827917089e-06,-4.924556833377605428e-07,9.154788829495917490e-06,-3.301175105545374077e-06,-4.855751908905366187e-07,9.171980544263917004e-06,-3.325993255382545696e-06,-4.729672764670012372e-07,-3.327060869049557056e-06,9.191161056519301032e-06,-3.353699061949124613e-06,-4.584006303420063716e-07,9.206422999878062895e-06,-3.375846674020458859e-06,-4.467905300392070469e-07,9.231681644991572309e-06,-3.456098535588317444e-06,-4.100718224072639334e-07,9.232504332343444072e-06,-3.458535032849327165e-06,-4.090036804597058287e-07,9.233350943708785316e-06,-3.458369979717257171e-06,-4.092572190723020675e-07,9.234583790381555653e-06,-3.466428189108935683e-06,-4.053361704173581523e-07,9.235093543376048615e-06,-3.458030214522989361e-06,-4.097792466932794987e-07,9.235244196418529062e-06,-3.458000833398083170e-06,-4.098243919024856994e-07,-3.467698624467496483e-06,9.236169000194678630e-06,-3.472467888500159171e-06,-4.024146100626054313e-07,9.240082479864383913e-06,-3.487423154451626727e-06,-3.953613059780916391e-07,9.255294756663891046e-06,-3.548741678318374060e-06,-3.662656386278916695e-07,9.280858714199381707e-06,-3.644596980445346063e-06,-3.220000027233381373e-07,9.287690100242615765e-06,-3.672629259971123423e-06,-3.084998475974594180e-07,9.277759958591744142e-06,-3.647728914214259411e-06,-3.180928193733064452e-07,9.290733884329841757e-06,-3.701458537056709590e-06,-2.919855133946929864e-07,9.292751582229224171e-06,-3.707641955475001806e-06,-2.898693105217636922e-07,9.290565585282337710e-06,-3.701944871004052532e-06,-2.914991814752039891e-07,9.297109017207348043e-06,-3.715253969049360021e-06,-2.888365573498565185e-07,9.306298513210188849e-06,-3.728252212925855107e-06,-2.885267951188458405e-07,9.304821468337838873e-06,-3.724814758233780102e-06,-2.902481613755323164e-07,9.290337760236650399e-06,-3.704332481627057463e-06,-2.897084999071308608e-07,9.288505251760715818e-06,-3.706098069062851601e-06,-2.873162352936935955e-07,9.288623295477706893e-06,-3.706112866855427313e-06,-2.871900026985010349e-07,9.261280551371135980e-06,-3.574259319878022650e-06,-3.537183834042193998e-07,-3.549179268789334346e-06,9.288586240914687534e-06,-3.725951431426783994e-06,9.278882636969246583e-06,-3.651649366862505739e-06,-3.156848815423629808e-07
-9.807205925798060564e-07,8.894174022351731602e-06,-2.962878169347779388e-06,-9.815604471481221764e-07,8.906729999200274877e-06,-2.969328034651249265e-06,-9.828291754525673663e-07,8.929018567314659705e-06,-2.981145144907889297e-06,8.930866723270311933e-06,-9.836618624511703388e-07,8.953369871742785410e-06,-2.995106260206721537e-06,-9.843202962639638195e-07,8.972509129428459377e-06,-3.006134945656459352e-06,-9.827578953852129895e-07,9.034930499292907681e-06,-3.046371089297596358e-06,-9.828676430678017968e-07,9.036869952335715672e-06,-3.047476244001597771e-06,-9.824818789698192967e-07,9.036198603429793091e-06,-3.047365190299127540e-06,-9.833565601176524008e-07,9.043449428112196119e-06,-3.051223499263962480e-06,-9.816869792313854173e-07,9.034816847570815613e-06,-3.047136360994629059e-06,-9.816181949513410160e-07,9.034697390282866796e-06,-3.047116561147179019e-06,9.045586524777619530e-06,-9.835988770732671282e-07,9.048359317822780030e-06,-3.054294991914093672e-06,-9.845239576502896779e-07,9.060407875916407891e-06,-3.061352794742472762e-06,-9.887979130427682947e-07,9.108211677832229563e-06,-3.089484429597051899e-06,-9.939652123450078965e-07,9.174867395845686608e-06,-3.132222160809664156e-06,-9.946767079789524818e-07,9.194379981379845703e-06,-3.145148087882226549e-06,-9.937546280814948076e-07,9.181563368391238163e-06,-3.137177918335814209e-06,-9.945228752523567784e-07,9.218789998885622999e-06,-3.161545840973541958e-06,-9.945041964118493812e-07,9.220959807905622103e-06,-3.163276163523448883e-06,-9.945383821763438596e-07,9.219614394014579250e-06,-3.162050453445006041e-06,-9.945857517487727377e-07,9.221437517768381662e-06,-3.163581839778220371e-06,-9.985967740761239155e-07,9.221594441218493413e-06,-3.161211275836280964e-06,-9.935656701301035048e-07,9.219590935004428754e-06,-3.161286999438747899e-06,-9.946995531943698677e-07,9.223045897258371715e-06,-3.163861446794015475e-06,-9.946168971668347480e-07,9.226951481387105485e-06,-3.166688180259219615e-06,-9.942712198914581811e-07,9.226984612475061395e-06,-3.167170968400781760e-06,-9.901640096342191530e-07,9.127297217111505337e-06,-3.101802629688194579e-06,9.108935410383393010e-06,-9.946193381854883861e-07,9.221399732892933458e-06,-9.939801024377063503e-07,9.187332911579444822e-06,-3.140496702804803635e-06
-2.759875027815287609e-06,-6.277089402351626772e-07,9.012237795798483422e-06,-2.762823960737205522e-06,-6.215826965253304928e-07,9.008644627228684307e-06,-2.768501890003348449e-06,-6.102178354746837245e-07,9.002056042441999750e-06,-6.100482261768914063e-07,-2.775333072339351505e-06,-5.973401602440284703e-07,8.995231982418441102e-06,-2.780772141010189564e-06,-5.869285860850801000e-07,8.989540476535984602e-06,-2.792034765716034135e-06,-5.467132433557742342e-07,8.985234804279026635e-06,-2.792264758334784047e-06,-5.455081843357815910e-07,8.984942581271044963e-06,-2.792926195639804031e-06,-5.453959823641934985e-07,8.985398568706590939e-06,-2.792665951361800603e-06,-5.417107743527280774e-07,8.983818238524616368e-06,-2.794288379449473758e-06,-5.451650800232612691e-07,8.986337021450486193e-06,-2.794406196794818354e-06,-5.451451220730473484e-07,8.986418155435799246e-06,-5.414866242887812681e-07,-2.793082868136181823e-06,-5.387603320703264207e-07,8.983143509103255626e-06,-2.793833695829322528e-06,-5.314153806909499739e-07,8.980600655572293134e-06,-2.796174747395398783e-06,-5.007267786882706732e-07,8.967599313804310154e-06,-2.801824882704901089e-06,-4.498547218573688611e-07,8.947663945645532150e-06,-2.803904713614762541e-06,-4.349844901966899210e-07,8.941307736535123604e-06,-2.800786507716477016e-06,-4.498146943386159889e-07,8.948930076750997444e-06,-2.805232665257026284e-06,-4.212505857564345626e-07,8.935030499533799946e-06,-2.806041851664603004e-06,-4.172041889459641210e-07,8.933277532875100131e-06,-2.805153298265259003e-06,-4.211670413256779397e-07,8.934901193201141720e-06,-2.807685470363812770e-06,-4.114354270187026645e-07,8.931044305036966012e-06,-2.807881525915586335e-06,-4.013481524668280712e-07,8.924079173918719437e-06,-2.811586356350307795e-06,-4.033113519898026337e-07,8.929296473106456387e-06,-2.804926464719232929e-06,-4.205358007668585692e-07,8.934304920497088283e-06,-2.804276502997307688e-06,-4.205601942134375500e-07,8.934549695965674445e-06,-2.804617364892748265e-06,-4.205605440354072113e-07,8.935415556794826207e-06,-2.797364794096109946e-06,-4.876656507309933725e-07,8.962470151280596593e-06,-5.006451302753417600e-07,-2.804305872772585637e-06,-4.030737192872440791e-07,-2.801035957095568867e-06,-4.488267207592954643e-07,8.950386981775409527e-06
9.145472118032131151e-06,-3.287549707561248130e-06,-4.924561146263331023e-07,1.529346654908962866e-05,-5.514752521554927017e-06,-8.111754506326084101e-07,1.532218604501686920e-05,-5.556212298592396830e-06,-7.901133941821230444e-07,-5.557995792546632674e-06,1.535422791297736243e-05,-5.602496029372448045e-06,-7.657791933777652096e-07,1.537972364361781969e-05,-5.639494559405332606e-06,-7.463840278522120644e-07,1.542191929599904561e-05,-5.773558716367589257e-06,-6.850438699675360938e-07,1.542329363040628292e-05,-5.777628988933816637e-06,-6.832594935293644691e-07,1.542470793144923405e-05,-5.777353260746662311e-06,-6.836830406029207066e-07,1.542676745376393461e-05,-5.790814842968752375e-06,-6.771327623930583230e-07,1.542761901985242596e-05,-5.776785668723995910e-06,-6.845551100242093462e-07,1.542787069230091196e-05,-5.776736586321215694e-06,-6.846305270230072836e-07,-5.792937159181540186e-06,1.542941561452150476e-05,-5.800904418312835051e-06,-6.722521718973337225e-07,1.543595324924453103e-05,-5.825887827745258110e-06,-6.604693280920255587e-07,1.546136600579333035e-05,-5.928323036673988964e-06,-6.118637805821496790e-07,1.550407168828381462e-05,-6.088453408052166849e-06,-5.379161565637040469e-07,1.551548381106366699e-05,-6.135282526849609491e-06,-5.153635742477946959e-07,1.549889508428610181e-05,-6.093685436118915691e-06,-5.313890414125511667e-07,1.552056858317766194e-05,-6.183443063203370910e-06,-4.877756780626277993e-07,1.552393923413082207e-05,-6.193772727880266026e-06,-4.842404711880967039e-07,1.552028743237902566e-05,-6.184255504712276543e-06,-4.869632399596260833e-07,1.553121851617629836e-05,-6.206488922245254199e-06,-4.825152128726143526e-07,1.554656995921914386e-05,-6.228203044917766514e-06,-4.819977407661288690e-07,1.554410249789899505e-05,-6.222460630136036718e-06,-4.848733569241382749e-07,1.551990684068573975e-05,-6.188244109759539651e-06,-4.839718304144500774e-07,1.551684555672336519e-05,-6.191193598356110414e-06,-4.799754510397614766e-07,1.551704275419840277e-05,-6.191218318695319044e-06,-4.797645742857898411e-07,1.547136553123764125e-05,-5.970951345210964663e-06,-5.909030581414472024e-07,-5.929054050139539027e-06,1.551698085257827473e-05,-6.224359490991959730e-06,1.550077056644896394e-05,-6.100234718906163047e-06,-5.273664794679162229e-07
-9.807208264118118962e-07,8.894177814807901399e-06,-2.962880105439424787e-06,-1.639739676899642250e-06,1.487907316663409378e-05,-4.960388433510562500e-06,-1.641859143802689953e-06,1.491630718237753256e-05,-4.980129422187618831e-06,1.491939460612932325e-05,-1.643250185477401358e-06,1.495698708858627372e-05,-5.003452062983987582e-06,-1.644350129257404123e-06,1.498896004573676767e-05,-5.021875954210717188e-06,-1.641740075833869516e-06,1.509323764676194865e-05,-5.089092152998099178e-06,-1.641923414111567286e-06,1.509647758700824281e-05,-5.090938361216247897e-06,-1.641278978932021522e-06,1.509535607001592890e-05,-5.090752841207066478e-06,-1.642740171087507916e-06,1.510746888582289874e-05,-5.097198311476880816e-06,-1.639951065426219584e-06,1.509304778789701803e-05,-5.090370571965131866e-06,-1.639836158388192061e-06,1.509284822940051538e-05,-5.090337495464333672e-06,1.511103899743858576e-05,-1.643144972069884948e-06,1.511567106900354986e-05,-5.102329371350363503e-06,-1.644690358988523522e-06,1.513579870664326325e-05,-5.114119733025679698e-06,-1.651830185015218136e-06,1.521565702742661146e-05,-5.161114833310874153e-06,-1.660462381417612907e-06,1.532700829651971187e-05,-5.232510042841371473e-06,-1.661650966034549326e-06,1.535960491727695460e-05,-5.254103357392685764e-06,-1.660110591031173546e-06,1.533819420525842975e-05,-5.240788847537907174e-06,-1.661393982364408260e-06,1.540038290685884356e-05,-5.281496505742449457e-06,-1.661362778852739581e-06,1.540400766882756866e-05,-5.284387083740291138e-06,-1.661419887315391577e-06,1.540176009426855598e-05,-5.282339482465908869e-06,-1.661499021118253890e-06,1.540480570807259013e-05,-5.284897729242935531e-06,-1.668199605451316219e-06,1.540506786323611054e-05,-5.280937601599025980e-06,-1.659794932564844357e-06,1.540172091883787496e-05,-5.281064100531814651e-06,-1.661689130309555674e-06,1.540749256778643124e-05,-5.285364824353670690e-06,-1.661551049649298710e-06,1.541401701320348349e-05,-5.290087003441024584e-06,-1.660973581105723737e-06,1.541407236010357439e-05,-5.290893521577087073e-06,-1.654112308196034487e-06,1.524754024773533313e-05,-5.181692913818381103e-06,1.521686605369055245e-05,-1.661555127485808404e-06,1.540474259330683335e-05,-1.660487255671240851e-06,1.534783247484221809e-05,-5.246333018730018083e-06
-2.759876604906224752e-06,-6.277086835176285981e-07,9.012241005366552097e-06,-4.615414906374816701e-06,-1.038380888951011962e-06,1.504932539034095283e-05,-4.624900128735164468e-06,-1.019395406501931813e-06,1.503831888348100933e-05,-1.019112067069737869e-06,-4.636311909484267244e-06,-9.978827037398841768e-07,1.502691900602261809e-05,-4.645398105123837734e-06,-9.804897273995537819e-07,1.501741110735669759e-05,-4.664212799240684951e-06,-9.133082905323066403e-07,1.501021831373824059e-05,-4.664597011686755305e-06,-9.112951882980261889e-07,1.500973014318184635e-05,-4.665701970901625295e-06,-9.111077500898673382e-07,1.501049188955870401e-05,-4.665267221657945159e-06,-9.049514537924722632e-07,1.500785188218035583e-05,-4.667977557025137224e-06,-9.107220178212394733e-07,1.501205961472334078e-05,-4.668174375923055371e-06,-9.106886772090017030e-07,1.501219515249155801e-05,-9.045770017082542134e-07,-4.665963698846716277e-06,-9.000226147562073394e-07,1.500672471912036447e-05,-4.667217988358836614e-06,-8.877525617794044248e-07,1.500247677672509956e-05,-4.671128814149459564e-06,-8.364859496447876486e-07,1.498075749253061380e-05,-4.680567605073778936e-06,-7.515020188095240394e-07,1.494745462762390698e-05,-4.684042051049771374e-06,-7.266606654695882898e-07,1.493683631463906104e-05,-4.678832955483940629e-06,-7.514351515524888305e-07,1.494956975538944252e-05,-4.686260450806859684e-06,-7.037175953934780535e-07,1.492634992923038183e-05,-4.687612231143903935e-06,-6.969579175273123969e-07,1.492342152446905282e-05,-4.686127864867265363e-06,-7.035780309192016946e-07,1.492613391768811709e-05,-4.690357966128163927e-06,-6.873209553610865055e-07,1.491969082243052611e-05,-4.690685484810680100e-06,-6.704697341310355558e-07,1.490805527355758517e-05,-4.696874562317617584e-06,-6.737493423219816317e-07,1.491677099393610458e-05,-4.685748929755475270e-06,-7.025235169265145115e-07,1.492513781943926336e-05,-4.684663141044468628e-06,-7.025642674591886635e-07,1.492554672834152598e-05,-4.685232565388516986e-06,-7.025648518537279291e-07,1.492699318589081495e-05,-4.673116837657278271e-06,-8.146667809720484403e-07,1.497218901286520089e-05,-8.363495525426963495e-07,-4.684712204503871975e-06,-6.733523668960455401e-07,-4.679249671262988801e-06,-7.497847000192286907e-07,1.495200357849014516e-05
9.145479580654376976e-06,-3.287553166636175342e-06,-4.924569186868898748e-07,1.529347902851639865e-05,-5.514758324412439962e-06,-8.111767841469273100e-07,2.678005749599331905e-05,-9.711120602853737273e-06,-1.380961385371260040e-06,-9.714237785495107960e-06,2.683606015319522521e-05,-9.792015112731818031e-06,-1.338430179468149249e-06,2.688062149604200502e-05,-9.856680988030236607e-06,-1.304531396908296435e-06,2.695437090917371210e-05,-1.009099776260752905e-05,-1.197321353916625824e-06,2.695677296545750373e-05,-1.009811176799980884e-05,-1.194202628976607962e-06,2.695924487703837589e-05,-1.009762985177377780e-05,-1.194942902816044641e-06,2.696284449954011243e-05,-1.012115794842200124e-05,-1.183494356381017486e-06,2.696433286956800761e-05,-1.009663781752312786e-05,-1.196467102176529278e-06,2.696477274200096663e-05,-1.009655203156643908e-05,-1.196598915697926021e-06,-1.012486732310966237e-05,2.696747294441087604e-05,-1.013879246600467457e-05,-1.174964082804980850e-06,2.697889939529592512e-05,-1.018245836457782859e-05,-1.154370082206728356e-06,2.702331570350925230e-05,-1.036149419558442143e-05,-1.069417526853079203e-06,2.709795652155133855e-05,-1.064136939613150677e-05,-9.401722051015306486e-07,2.711790258567083354e-05,-1.072321713619529234e-05,-9.007549039024905372e-07,2.708890887267908490e-05,-1.065051391022715792e-05,-9.287641445002762509e-07,2.712678973240258848e-05,-1.080739191955640925e-05,-8.525369047493761119e-07,2.713268094393185342e-05,-1.082544606611180302e-05,-8.463580857786322357e-07,2.712629833800544760e-05,-1.080881190115084178e-05,-8.511169291678207232e-07,2.714540364629726288e-05,-1.084767138111226296e-05,-8.433426861610596976e-07,2.717223482833198121e-05,-1.088562324059965871e-05,-8.424382470493198818e-07,2.716792222625678599e-05,-1.087558667155441709e-05,-8.474642383392065337e-07,2.712563314065830501e-05,-1.081578316740801946e-05,-8.458885572512654609e-07,2.712028263998821767e-05,-1.082093826964780469e-05,-8.389037042310462530e-07,2.712062730224257853e-05,-1.082098147573966989e-05,-8.385351352990285418e-07,2.704079283282839291e-05,-1.043599977600423405e-05,-1.032782471555823580e-06,-1.036277185762461564e-05,2.712051910958261167e-05,-1.087890549204552056e-05,2.709218683277524783e-05,-1.066196071762344786e-05,-9.217335303662480228e-07
-9.807212447960919318e-07,8.894184741774775033e-06,-2.962883647194597469e-06,-1.639740376228997983e-06,1.487908475239381795e-05,-4.960394360236899713e-06,-2.869638067852396931e-06,2.607066240561603521e-05,-8.704247295977568096e-06,2.607605859331165235e-05,-2.872069332798975819e-06,2.614176262005757758e-05,-8.745010517794751589e-06,-2.873991816405191225e-06,2.619764485654401431e-05,-8.777211724076534692e-06,-2.869429988293964421e-06,2.637990094344668047e-05,-8.894691932115411312e-06,-2.869750426471651227e-06,2.638556370144830128e-05,-8.897918727644541919e-06,-2.868624085980176325e-06,2.638360351867128839e-05,-8.897594476342860327e-06,-2.871177951532529499e-06,2.640477426036113358e-05,-8.908859844363231417e-06,-2.866303165585385241e-06,2.637956911269699419e-05,-8.896926347337473455e-06,-2.866102331655327852e-06,2.637922032517923273e-05,-8.896868536331130274e-06,2.641101408817095954e-05,-2.871885461560732074e-06,2.641911001167151758e-05,-8.917827890765588756e-06,-2.874586483544426365e-06,2.645428903699247503e-05,-8.938435039197467510e-06,-2.887065445821285446e-06,2.659386517684637853e-05,-9.020572894328666370e-06,-2.902152770909536270e-06,2.678848461982604479e-05,-9.145357166412141224e-06,-2.904230176769164212e-06,2.684545690420523379e-05,-9.183097878488305534e-06,-2.901537911878122093e-06,2.680803530789287192e-05,-9.159826828077528363e-06,-2.903781023251961734e-06,2.691672855050984581e-05,-9.230975517119506424e-06,-2.903726486805284368e-06,2.692306390547324877e-05,-9.236027658542995044e-06,-2.903826299731552549e-06,2.691913559353752134e-05,-9.232448868550295845e-06,-2.903964612379540236e-06,2.692445872967983372e-05,-9.236920163532156078e-06,-2.915675867309916341e-06,2.692491694847330886e-05,-9.229998670583161198e-06,-2.900986217638338138e-06,2.691906716714938984e-05,-9.230219763051995921e-06,-2.904296881308342328e-06,2.692915479011409209e-05,-9.237736549354246121e-06,-2.904055543733605129e-06,2.694055819048270988e-05,-9.245989955206422941e-06,-2.903046246895413596e-06,2.694065492557942910e-05,-9.247399584106418620e-06,-2.891054133023423956e-06,2.664959057819860392e-05,-9.056539183917895690e-06,2.659597830847011817e-05,-2.904062670993656650e-06,2.692434843867181108e-05,-2.902196245126956863e-06,2.682488104058990282e-05,-9.169516908047123800e-06
-2.759879476686419109e-06,-6.277082008775148399e-07,9.012246846797089956e-06,-4.615419708869952618e-06,-1.038380066771627943e-06,1.504933513858568712e-05,-8.083380087353982536e-06,-1.781696593303938135e-06,2.628391227851238198e-05,-1.781201374245476391e-06,-8.103325548095873031e-06,-1.744096790186056037e-06,2.626398763856180039e-05,-8.119206361303346861e-06,-1.713697425885583193e-06,2.624736978748113105e-05,-8.152090602889891811e-06,-1.596278016295180765e-06,2.623479830170428548e-05,-8.152762127701672400e-06,-1.592759525385997838e-06,2.623394508062945870e-05,-8.154693370779886444e-06,-1.592431921572677129e-06,2.623527645752196693e-05,-8.153933517612884570e-06,-1.581671975224436962e-06,2.623066226862373154e-05,-8.158670630656037918e-06,-1.591757740127111020e-06,2.623801652051560587e-05,-8.159014629899790988e-06,-1.591699467527213441e-06,2.623825341281744861e-05,-1.581017509927611266e-06,-8.155150817343299983e-06,-1.573057372854650289e-06,2.622869222155020186e-05,-8.157343058791408229e-06,-1.551611830234445408e-06,2.622126769458249599e-05,-8.164178381638546736e-06,-1.462008278911117449e-06,2.618330685698856960e-05,-8.180675457716155021e-06,-1.313473748969324029e-06,2.612510030445845595e-05,-8.186748079109062615e-06,-1.270056143961817945e-06,2.610654167828661015e-05,-8.177643644740922364e-06,-1.313356879985959860e-06,2.612879712151304411e-05,-8.190625388667507875e-06,-1.229956351112543397e-06,2.608821363868821689e-05,-8.192988024501896585e-06,-1.218141816095557490e-06,2.608309538756176885e-05,-8.190393655529969806e-06,-1.229712421096175203e-06,2.608783609524814982e-05,-8.197787008204297551e-06,-1.201298375816267412e-06,2.607657488302928190e-05,-8.198359442479165036e-06,-1.171845884999017286e-06,2.605623831819085088e-05,-8.209176687216431244e-06,-1.177577969473695107e-06,2.607147161668116496e-05,-8.189731354321451269e-06,-1.227869346821164249e-06,2.608609512118711168e-05,-8.187833617537738928e-06,-1.227940571191907202e-06,2.608680981375824756e-05,-8.188828855069921314e-06,-1.227941592600646760e-06,2.608933792658378015e-05,-8.167653040030673254e-06,-1.423872834978059376e-06,2.616833091990881284e-05,-1.461769884794227374e-06,-8.187919370439122795e-06,-1.176884137914075035e-06,-8.178371978695370969e-06,-1.310472229140651032e-06,2.613305095095140338e-05
-9.807212808782309649e-07,8.894185069004568317e-06,-2.962883756203328974e-06,-1.639740436557394992e-06,1.487908529981664957e-05,-4.960394542736910063e-06,-2.869638173430488722e-06,2.607066336479303098e-05,-8.704247616219288743e-06,5.178089299736193796e-05,-2.872069438466518101e-06,2.614176358185045504e-05,-8.745010839536205056e-06,-2.873991922143466264e-06,2.619764582039287791e-05,-8.777212047002722978e-06,-2.869430093864402422e-06,2.637990191400099908e-05,-8.894692259363856261e-06,-2.869750532053879503e-06,2.638556467221096289e-05,-8.897919055011708700e-06,-2.868624191520960974e-06,2.638360448936183700e-05,-8.897594803698102579e-06,-2.871178057167277630e-06,2.640477523183058659e-05,-8.908860172132937054e-06,-2.866303271040782616e-06,2.637957008323910875e-05,-8.896926674668133116e-06,-2.866102437103337829e-06,2.637922129570851982e-05,-8.896868863659662189e-06,2.641101505986997202e-05,-2.871885567221509951e-06,2.641911098366839429e-05,-8.917828218865244219e-06,-2.874586589304578571e-06,2.645429001028364857e-05,-8.938435368055292000e-06,-2.887065552040556191e-06,2.659386615527275030e-05,-9.020573226208457082e-06,-2.902152877683892692e-06,2.678848560541274181e-05,-9.145357502882925049e-06,-2.904230283619947994e-06,2.684545789188803243e-05,-9.183098216347621999e-06,-2.901538018629856807e-06,2.680803629419887949e-05,-9.159827165080670702e-06,-2.903781130086223291e-06,2.691672954081483483e-05,-9.230975856740312606e-06,-2.903726593637540998e-06,2.692306489601131416e-05,-9.236027998349675831e-06,-2.903826406567480644e-06,2.691913658393106258e-05,-9.232449208225305360e-06,-2.903964719220555611e-06,2.692445972026921914e-05,-9.236920503371671249e-06,-2.915675974581802977e-06,2.692491793907955024e-05,-9.229999010168024384e-06,-2.900986324369773284e-06,2.691906815754042048e-05,-9.230220102644997400e-06,-2.904296988161582929e-06,2.692915578087624851e-05,-9.237736889223802163e-06,-2.904055650577968401e-06,2.694055918166441527e-05,-9.245990295379631825e-06,-2.903046353702639556e-06,2.694065591676469881e-05,-9.247399924331486248e-06,-2.891054239389444853e-06,2.664959155867518845e-05,-9.056539517120938213e-06,2.659597928697423063e-05,-2.904062777838278691e-06,2.692434942925714091e-05,-2.902196351902910790e-06,2.682488202751568101e-05,-9.169517245406778918e-06
