7.051508782033165517e+02,7.051414925383151058e+02,7.051411853380018329e+02,7.051411752730687112e+02,7.051411749570182792e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02,7.051411749355153233e+02
6.262887589940852422e+02,6.262819166363649401e+02,6.262817050749243890e+02,6.262816982868581590e+02,6.262816980757107785e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02,6.262816980876142452e+02
7.307403296459842750e+02,7.307331555923539099e+02,7.307328876984782937e+02,7.307328783188021362e+02,7.307328779996956882e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02,7.307328780046582324e+02
7.051310796892917097e+02,7.051408257438289411e+02,7.051411633236173202e+02,7.051411745631647818e+02,7.051411749411795427e+02,7.051411749390973682e+02,7.051411749395638253e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02,7.051411749395640527e+02
6.262739961582312844e+02,6.262814553945894431e+02,6.262816902784243211e+02,6.262816978123978515e+02,6.262816980717668685e+02,6.262816980769890733e+02,6.262816980839819507e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02,6.262816980839801317e+02
7.307233920362439221e+02,7.307325462512993681e+02,7.307328667153609558e+02,7.307328775954561024e+02,7.307328779660946338e+02,7.307328779914990946e+02,7.307328779915931136e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02,7.307328779916030044e+02
8.223772068450731858e-11,9.123456260450365758e-11,2.659921731878089909e-10,5.100167103794133368e-11,9.123456272567729382e-11,1.530050131140701778e-10,2.424591762337719409e-10,2.151762858363802000e-10,2.151762858363802000e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10,2.102852767727759793e-10
1.677051575678868645e+01,1.677050998440312313e+01,1.677050983553789010e+01,1.677050983123846706e+01,1.677050983113814198e+01,1.677050983118969540e+01,1.677050983127853456e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01,1.677050983130364514e+01
1.432655137205256146e+01,1.432654886513443948e+01,1.432654878457904246e+01,1.432654878192460224e+01,1.432654878184164104e+01,1.432654878179839386e+01,1.432654878172880686e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01,1.432654878181956093e+01
8.529758935902924334e-11,1.400252304335482676e-10,1.588392830379998992e-10,7.815995253065611465e-11,4.979197205761941538e-11,7.047398850534000846e-11,5.592323244861209029e-11,4.075449767409598281e-11,4.335534100582616091e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11,4.075449767409598281e-11
1.677051970349520715e+01,1.677051008634744278e+01,1.677050983836038611e+01,1.677050983146068930e+01,1.677050983112626525e+01,1.677050983099979931e+01,1.677050983119911010e+01,1.677050983118436278e+01,1.677050983118511240e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01,1.677050983118514438e+01
1.432655309469718574e+01,1.432654892120055479e+01,1.432654878665927711e+01,1.432654878202657400e+01,1.432654878194883175e+01,1.432654878198879977e+01,1.432654878195457648e+01,1.432654878191802794e+01,1.432654878192092873e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01,1.432654878192089498e+01
1.233893228133512863e-11,6.169469103542943255e-12,1.112216880536683926e-11,8.724947047643649414e-12,9.947970209240242150e-12,8.833335639069149008e-12,2.759070513556315871e-12,8.391385369155518635e-12,1.077451479215342029e-11,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12,8.391385369155518635e-12
9.267832178124063347e+00,9.267819520087753560e+00,9.267819200960369486e+00,9.267819192175828391e+00,9.267819191921702782e+00,9.267819191906468745e+00,9.267819191918315269e+00,9.267819191897041620e+00,9.267819191905665832e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00,9.267819191918318822e+00
1.427982446055319144e-11,1.154677671157809097e-11,5.773388405931335928e-12,1.128919548751786862e-11,1.508117952534260090e-11,7.921023547161850965e-12,1.154677681535953589e-11,1.407236211682327001e-11,1.154677681535954074e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11,1.427982827672501566e-11
9.266223912730355394e+00,9.266211248350177954e+00,9.266210929073988467e+00,9.266210920283821650e+00,9.266210920028207454e+00,9.266210920026406228e+00,9.266210920017329045e+00,9.266210920035447884e+00,9.266210920023684849e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00,9.266210920021041630e+00
8.027659731007715035e-12,5.191588448705393284e-12,1.025081696535419599e-11,9.036470783844267827e-12,4.996631055316117824e-12,1.131389082314625638e-11,6.936273889372038681e-12,2.678179412701274559e-12,6.234598487461624601e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12,2.678179412701275367e-12
3.890495998442689664e-12,9.918866558984872719e-12,3.890499645240481750e-12,6.151420061953293080e-12,5.501997366795015246e-12,5.501997366798865998e-12,2.750998683399495199e-12,9.227130093140545943e-12,1.230284012418739298e-11,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12,8.807493173410591316e-12
3.064165347771413871e-12,3.875898728351782437e-12,9.881641802566012929e-12,8.335435546302600131e-12,3.064167047643352511e-12,6.128334095290838502e-12,1.096269730072023337e-11,4.940820904392189364e-12,1.370337162590031393e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12,5.481348650360123957e-12
9.453991884439717978e+03,9.454019580961174142e+03,9.454020656616772612e+03,9.454020694817478216e+03,9.454020696122717709e+03,9.454020696166062407e+03,9.454020696167523056e+03,9.454020696167848655e+03,9.454020696168134236e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03,9.454020696168192444e+03
1.045410882204958471e+05,1.045413593819647358e+05,1.045413667311902536e+05,1.045413669453506300e+05,1.045413669519162795e+05,1.045413669521238189e+05,1.045413669521306147e+05,1.045413669521310076e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05,1.045413669521306729e+05
9.294008621591248084e+04,9.294022884577374498e+04,9.294023364873461833e+04,9.294023381070898904e+04,9.294023381612102094e+04,9.294023381630096992e+04,9.294023381630654330e+04,9.294023381630681979e+04,9.294023381630689255e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04,9.294023381630683434e+04
9.395780710286857357e+03,9.395808325912039436e+03,9.395809398349214462e+03,9.395809436438526973e+03,9.395809437735191750e+03,9.395809437782909299e+03,9.395809437782509121e+03,9.395809437780602821e+03,9.395809437795654958e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03,9.395809437796457132e+03
9.857140152929379838e+04,9.857165816289171926e+04,9.857166512122773565e+04,9.857166532406627084e+04,9.857166533027112018e+04,9.857166533047107805e+04,9.857166533047203848e+04,9.857166533046356926e+04,9.857166533047323173e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04,9.857166533047375560e+04
8.816531093560052977e+04,8.816544681386945012e+04,8.816545138854013931e+04,8.816545154278624977e+04,8.816545154794314294e+04,8.816545154810578970e+04,8.816545154813078989e+04,8.816545154813279805e+04,8.816545154811923567e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04,8.816545154812937835e+04
7.033063137443671561e-09,9.623887528975669888e-09,6.862223394984268508e-09,9.605284658154921760e-09,9.118973131778168326e-09,1.503286398075887501e-08,2.040260196167830426e-09,3.971471418335952340e-09,1.131953751132004072e-08,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09,6.163139437097756859e-09
1.857318028811814923e-08,8.220031533344759181e-09,9.286602538503715376e-09,1.320940311628780878e-08,3.182588000005015663e-09,2.097865816024846984e-09,1.308139246305567120e-08,5.011169731113338794e-09,6.873606721807761121e-09,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08,1.706591219671476342e-08
9.022218438136945214e-09,1.710277521953098049e-08,9.354961385624167734e-09,1.271871884346579609e-08,7.453212650958741795e-09,1.638396116641306630e-08,1.132608875825692280e-08,1.015587907750106413e-08,3.242649778634478269e-09,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08,1.610814569347908327e-08
3.519814721784387610e-10,5.792481489073263297e-10,2.713373353823324787e-10,7.077405844058369918e-10,1.532432747475777606e-10,1.408333704152751311e-10,4.363926000718115103e-10,3.409912985337827412e-10,3.284770432321855316e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10,3.279452528362662237e-10
2.031668293420030480e+01,2.031674326473752856e+01,2.031674561060424367e+01,2.031674569400217578e+01,2.031674569682038722e+01,2.031674569689781151e+01,2.031674569691384846e+01,2.031674569691719157e+01,2.031674569687021759e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01,2.031674569694583354e+01
1.604937423577413647e+00,1.604930270492854083e+00,1.604930060162672367e+00,1.604930053377821686e+00,1.604930053299188586e+00,1.604930053089278275e+00,1.604930053440096316e+00,1.604930053671762558e+00,1.604930053410417834e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00,1.604930052910593874e+00
1.604736060312210499e+00,1.604728053382859621e+00,1.604727828438254011e+00,1.604727821405688371e+00,1.604727821649167385e+00,1.604727821543690425e+00,1.604727820996102672e+00,1.604727821397146981e+00,1.604727821341720650e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00,1.604727821657281117e+00
2.233921447115857671e-11,6.725004827082186873e-11,1.842141869974869701e-10,1.029788613613930620e-10,1.224845088950163419e-10,2.233925154249119351e-11,4.502620095991372519e-11,2.302677342673531175e-10,1.579623625232890828e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10,1.116962577124654769e-10
2.419555431189254691e+01,2.419539899169104658e+01,2.419539497958414387e+01,2.419539486668199757e+01,2.419539486336254797e+01,2.419539486313903254e+01,2.419539486313465204e+01,2.419539486346676682e+01,2.419539486325455968e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01,2.419539486311856891e+01
3.735747940449611448e+00,3.735721290700162456e+00,3.735720465625893549e+00,3.735720438485255812e+00,3.735720437547136452e+00,3.735720437554873818e+00,3.735720437459726817e+00,3.735720437466116373e+00,3.735720437555018592e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00,3.735720437544984840e+00
9.544342620496294671e+01,9.544248994869822411e+01,9.544244658727265573e+01,9.544244494127677569e+01,9.544244488335610299e+01,9.544244488139499083e+01,9.544244488133334414e+01,9.544244488132369497e+01,9.544244488132132176e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01,9.544244488132507342e+01
7.603560898404168711e+01,7.603458093947608631e+01,7.603453349339854128e+01,7.603453169416636115e+01,7.603453163088475719e+01,7.603453162872595783e+01,7.603453162865771731e+01,7.603453162865554305e+01,7.603453162865316983e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01,7.603453162865318404e+01
2.287304674104354163e+01,2.287289751930658355e+01,2.287289368787175903e+01,2.287289358084843727e+01,2.287289357767528486e+01,2.287289357759475550e+01,2.287289357758995578e+01,2.287289357758998776e+01,2.287289357757079244e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01,2.287289357758999131e+01
3.807935595389502215e+00,3.807888649985273766e+00,3.807886629984152727e+00,3.807886555602717493e+00,3.807886552953810178e+00,3.807886552822514759e+00,3.807886552812373981e+00,3.807886552790275658e+00,3.807886552760489263e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00,3.807886552741954311e+00
1.135222245326303630e-10,1.026300027302219002e-10,1.905455039153315435e-10,2.489143291569045375e-11,5.565893605893123999e-11,1.895675053730105043e-10,2.226357442359963527e-11,2.397860349339776217e-10,1.026300070883130038e-10,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11,4.978286583329455754e-11
2.236087156053531810e+00,2.236068598554374898e+00,2.236067998669789780e+00,2.236067978069271600e+00,2.236067977520610039e+00,2.236067977701077680e+00,2.236067977523163552e+00,2.236067977523618744e+00,2.236067977523619632e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00,2.236067977612730573e+00
1.919788419515669986e+01,1.919795667367124636e+01,1.919795912513776415e+01,1.919795920655382915e+01,1.919795920928296695e+01,1.919795920931361621e+01,1.919795920903977304e+01,1.919795920915489873e+01,1.919795920908861220e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01,1.919795920963248292e+01
